Date,Open,Close,High,Low,Volume,MA1,MA2,Cash & Equivalents,Short-Term Investments,Cash & Cash Equivalents,Cash Growth,Receivables,Inventory,Other Current Assets,Total Current Assets,"Property, Plant & Equipment",Long-Term Investments,Goodwill and Intangibles,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Accounts Payable,Current Debt,Total Current Liabilities,Other Current Liabilities,Long-Term Debt,Total Long-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Debt,Debt Growth,Common Stock,Retained Earnings,Comprehensive Income,Shareholders' Equity,Net Cash / Debt,Net Cash / Debt Growth,Net Cash Per Share,Working Capital,Book Value Per Share,Net Income_x,Other Operating Activities,Operating Cash Flow,Operating Cash Flow Growth,Capital Expenditures,Change in Investments,Other Investing Activities,Investing Cash Flow,Dividends Paid,Debt Issued / Paid,Other Financing Activities,Financing Cash Flow,Net Cash Flow,Free Cash Flow,Free Cash Flow Growth,Free Cash Flow Margin_x,Free Cash Flow Per Share_x,Revenue,Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income_y,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),Free Cash Flow Per Share_y,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin_y,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin,Market Cap,Market Capitalization,Market Cap Growth,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Debt / Equity Ratio,Current Ratio,RSI,EMA14,EMA50,MACD,ADX,CMF,SO,LBOLLINGER,HBOLLINGER,FI,Target
2011-11-22,20.48,20.24,20.69,20.06,9594500.0,22.722,27.961,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,32433400000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,33.70199905004546,22.001251109103123,22.611818995071758,-0.6748341480233684,16.346986102678944,-0.11822861219108345,3.5225048923678983,20.30523871632258,24.996761283677426,-4044313.4128163937,20.96
2011-11-23,20.48,20.24,20.69,20.06,9594500.0,22.722,27.961,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,31666700000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,33.701999050045444,21.766417627889375,22.518806485461102,-0.7524440157416983,17.89514707910286,-0.05392630520752239,5.128205128205118,19.951408449583795,25.0415915504162,-3466554.3538426235,21.28
2011-11-24,20.22,20.34,20.71,20.21,2757600.0,22.674,27.884,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,31666700000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,34.70143798837607,21.576228610837457,22.43336309387439,-0.7966973991023103,19.296290004235665,-0.04406554278712221,8.06916426512971,19.66522713438536,25.04177286561464,-2931938.017579391,21.28
2011-11-25,20.22,20.34,20.71,20.21,2757600.0,22.674,27.884,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,31823200000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,34.70143798837607,21.411398129392463,22.351270423526376,-0.8222896806628768,20.597351291858985,-0.12736085952550502,8.06916426512971,19.459875418147043,24.87812458185296,-2513089.729353764,21.59
2011-11-27,20.95,20.74,21.43,20.65,8959100.0,22.637,27.805,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,31823200000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,38.969512835312536,21.321878378806804,22.28808334809397,-0.8010609590289874,20.492480914057637,-0.15641996262202146,19.596541786743494,19.332899212657036,24.718100787342966,-1642128.3394460855,21.68
2011-11-28,20.73,20.31,20.85,20.3,7665000.0,22.582,27.725,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,32449000000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,36.228142996502214,21.186961261632565,22.210511452090287,-0.8096018641986866,20.772902048291623,-0.1887664627055969,7.2046109510086405,19.17206941692742,24.548930583072575,-1878388.576668073,21.94
2011-11-29,21.02,21.29,21.31,20.94,11147700.0,22.559,27.651,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,31776300000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,45.6176525354681,21.200699760081555,22.174412963773023,-0.7288905863208299,20.280318408075008,-0.16842594833280744,35.446685878962526,19.215576127101507,24.23342387289849,-49369.35142977629,20.98
2011-11-30,21.24,20.96,21.77,20.93,12128500.0,22.553,27.572,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,33309500000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,43.3054344623471,21.16860645873735,22.126788925978,-0.6836735955467788,19.142787170471127,-0.29295098484202664,27.355623100303994,19.508879011841447,23.53212098815855,-614088.7297969481,21.15
2011-12-01,21.35,21.28,21.73,21.13,9781200.0,22.574,27.497,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,32793200000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,46.15551920923323,21.183458930905704,22.09358151711612,-0.6149289606605883,18.086508164124663,-0.22471425471976336,45.353159851301186,19.48836474836986,23.44963525163014,-79221.19696881238,21.15
2011-12-02,21.35,21.28,21.73,21.13,9781200.0,22.574,27.497,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,33293900000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,46.15551920923323,21.19633107345161,22.061676359582158,-0.5540614665399453,17.105677658231517,-0.3109490896465801,57.54716981132084,19.498835973381972,23.297164026618027,-67903.8831161249,20.8
2011-12-04,21.52,21.59,21.99,21.43,9808700.0,22.586,27.422,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,33293900000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,49.03409184030896,21.248820263658065,22.04317924744168,-0.4753298233794432,15.988244530411151,-0.3145691061564289,72.16981132075473,19.519399661682883,23.18460033831711,376181.957329034,20.11
2011-12-05,21.6,21.68,21.875,21.28,10668900.0,22.598,27.352,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,33778900000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,49.87197239973235,21.306310895170324,22.028936924012598,-0.40104913630635153,14.984397637958475,-0.27461243073552816,83.93782383419696,19.548438990840555,23.07256100915944,459613.2491391718,19.47
2011-12-06,21.62,21.94,22.11,21.48,9194700.0,22.613,27.288,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,33919700000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,52.31110348955633,21.390802775814283,22.0254492015023,-0.3175409155361919,14.165103638643538,-0.27478548622362214,91.70731707317083,19.642777414719568,22.87322258528043,735471.6421192922,20.1
2011-12-07,21.76,20.98,21.76,20.85,11508500.0,22.624,27.228,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,34326500000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,43.830716619560675,21.33602907237238,21.98445119360025,-0.3250767435306692,13.890780881985211,-0.3715044945725867,44.87804878048787,19.83837010640751,22.440629893592487,-947904.3067548937,20.15
2011-12-08,21.09,21.15,21.4,21.06,6491100.0,22.632,27.168,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,32824500000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,45.51517285782439,21.311225196056064,21.951727617380634,-0.313715050437672,13.63605260794534,-0.3464091266561973,53.170731707317046,19.962620242494673,22.166379757505325,-654848.4057899107,20.15
2011-12-09,21.09,21.15,21.4,21.06,6491100.0,22.632,27.168,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,33090500000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,45.51517285782439,21.28972850324859,21.920287318659824,-0.3012383387501387,13.3995192106226,-0.33126295631946356,49.47368421052623,19.98072293236637,22.084277067633636,-561298.6335342092,19.05
2011-12-11,20.66,20.8,20.9,20.56,6281600.0,22.644,27.104,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,33090500000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,42.4737948300706,21.22443136948211,21.87635448263395,-0.31595044966446295,13.929400604749452,-0.2862506188994713,31.052631578947384,19.97585445490537,22.001145545094634,-795193.1144578918,19.69
2011-12-12,20.96,20.11,21.0,19.95,12647100.0,22.652,27.04,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,32542900000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,37.196812255117294,21.07584052021783,21.807085679393403,-0.37891919240742666,15.175090800542804,-0.2969127681426044,7.407407407407414,19.880670120903893,21.939329879096107,-1928236.8123924811,20.32
2011-12-13,19.95,19.47,20.01,19.42,15053700.0,22.613,26.973,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,31463300000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,33.09023486637082,20.861728450855455,21.71543526059366,-0.47498964108174135,16.87526298442437,-0.3999462910675152,1.8587360594794498,19.62877040462314,22.03322959537686,-3029112.6963364137,20.7
2011-12-14,19.76,20.1,20.215,19.51,10152400.0,22.569,26.908,21421000000.0,11680000000.0,33101000000.0,-4.88,10512000000.0,15220000000.0,5177000000.0,64010000000.0,25023000000.0,16452000000.0,40381000000.0,2631000000.0,84487000000.0,148497000000.0,25646000000.0,1543000000.0,51748000000.0,24559000000.0,10122000000.0,51133000000.0,41011000000.0,102881000000.0,11665000000.0,36.18,36737000000.0,6595000000.0,1412000000.0,44744000000.0,21436000000.0,-18.29,12.74,12262000000.0,28.65,1726000000.0,-70000000.0,2037000000.0,-22.37,-1741000000.0,335000000.0,74000000.0,-1317000000.0,-214000000.0,-358000000.0,-4000000.0,-576000000.0,-393000000.0,296000000.0,-78.28,0.81,0.19,36719000000.0,31946000000.0,4773000000.0,2942000000.0,2967000000.0,1806000000.0,101000000.0,-509000000.0,2214000000.0,107000000.0,2107000000.0,1726000000.0,-11.89,1562000000.0,1682000000.0,3.19,1.1,1.03,0.19,13.0,4.92,4.7,0.81,4.83,2315000000.0,6.3,2315000000.0,6.3,30462000000.0,31516440080.0,-42.64,10080440080.0,3.98,0.21,0.7,0.26,1.24,40.10061995880236,20.760164657408062,21.652084858217442,-0.4945891135065601,18.015817882212673,-0.32194212302582453,25.278810408921945,19.55602945350523,22.042970546494775,-1682666.3111454938,20.5
